,state,district,pincode,has_enrolment_5_17,has_demographic_5_17,has_biometric_5_17,lifecycle_state
23089,Tamil Nadu,Cuddalore,606302,True,True,True,Complete
23090,Tamil Nadu,Cuddalore,606303,True,True,True,Complete
23091,Tamil Nadu,Cuddalore,606304,True,True,True,Complete
23092,Tamil Nadu,Cuddalore,606305,True,True,True,Complete
23093,Tamil Nadu,Cuddalore,607001,True,True,True,Complete
23094,Tamil Nadu,Cuddalore,607002,True,True,True,Complete
23095,Tamil Nadu,Cuddalore,607003,True,True,True,Complete
23096,Tamil Nadu,Cuddalore,607004,True,True,True,Complete
23097,Tamil Nadu,Cuddalore,607005,True,True,True,Complete
23098,Tamil Nadu,Cuddalore,607006,True,False,False,Only Enrolment
23099,Tamil Nadu,Cuddalore,607101,True,True,True,Complete
23100,Tamil Nadu,Cuddalore,607102,True,True,True,Complete
23101,Tamil Nadu,Cuddalore,607103,True,True,True,Complete
23102,Tamil Nadu,Cuddalore,607104,True,True,True,Complete
23103,Tamil Nadu,Cuddalore,607105,True,True,True,Complete
23104,Tamil Nadu,Cuddalore,607106,True,True,True,Complete
23105,Tamil Nadu,Cuddalore,607108,True,True,True,Complete
23106,Tamil Nadu,Cuddalore,607109,True,True,True,Complete
23107,Tamil Nadu,Cuddalore,607112,True,True,True,Complete
23108,Tamil Nadu,Cuddalore,607205,True,True,True,Complete
23109,Tamil Nadu,Cuddalore,607301,True,True,True,Complete
23110,Tamil Nadu,Cuddalore,607302,True,True,True,Complete
23111,Tamil Nadu,Cuddalore,607303,True,True,True,Complete
23112,Tamil Nadu,Cuddalore,607308,True,True,True,Complete
23113,Tamil Nadu,Cuddalore,607401,True,True,True,Complete
23114,Tamil Nadu,Cuddalore,607402,True,True,True,Complete
23115,Tamil Nadu,Cuddalore,607801,True,True,True,Complete
23116,Tamil Nadu,Cuddalore,607802,True,True,True,Complete
23117,Tamil Nadu,Cuddalore,607803,True,True,True,Complete
23118,Tamil Nadu,Cuddalore,607804,True,True,True,Complete
23119,Tamil Nadu,Cuddalore,607805,True,True,True,Complete
23120,Tamil Nadu,Cuddalore,607807,True,True,True,Complete
23121,Tamil Nadu,Cuddalore,608001,True,True,True,Complete
23122,Tamil Nadu,Cuddalore,608002,True,True,True,Complete
23123,Tamil Nadu,Cuddalore,608102,True,True,True,Complete
23124,Tamil Nadu,Cuddalore,608201,True,True,True,Complete
23125,Tamil Nadu,Cuddalore,608301,True,True,True,Complete
23126,Tamil Nadu,Cuddalore,608302,True,True,True,Complete
23127,Tamil Nadu,Cuddalore,608303,True,True,True,Complete
23128,Tamil Nadu,Cuddalore,608304,True,True,True,Complete
23129,Tamil Nadu,Cuddalore,608305,True,True,True,Complete
23130,Tamil Nadu,Cuddalore,608306,True,True,True,Complete
23131,Tamil Nadu,Cuddalore,608401,True,True,True,Complete
23132,Tamil Nadu,Cuddalore,608501,True,True,True,Complete
23133,Tamil Nadu,Cuddalore,608502,True,True,True,Complete
23134,Tamil Nadu,Cuddalore,608601,True,True,True,Complete
23135,Tamil Nadu,Cuddalore,608602,True,True,True,Complete
23136,Tamil Nadu,Cuddalore,608701,True,True,True,Complete
23137,Tamil Nadu,Cuddalore,608702,True,True,True,Complete
23138,Tamil Nadu,Cuddalore,608703,True,True,True,Complete
23139,Tamil Nadu,Cuddalore,608704,True,True,True,Complete
23140,Tamil Nadu,Cuddalore,608801,True,True,True,Complete
23141,Tamil Nadu,Dharmapuri,606708,False,False,False,No Activity
23142,Tamil Nadu,Dharmapuri,635001,False,True,True,Unclear
23143,Tamil Nadu,Dharmapuri,635002,False,False,True,Unclear
23144,Tamil Nadu,Dharmapuri,635101,False,False,True,Unclear
23145,Tamil Nadu,Dharmapuri,635102,False,False,False,No Activity
23146,Tamil Nadu,Dharmapuri,635103,False,False,True,Unclear
23147,Tamil Nadu,Dharmapuri,635104,False,False,True,Unclear
23148,Tamil Nadu,Dharmapuri,635105,False,False,False,No Activity
23149,Tamil Nadu,Dharmapuri,635106,True,True,True,Complete
23150,Tamil Nadu,Dharmapuri,635107,False,False,True,Unclear
23151,Tamil Nadu,Dharmapuri,635108,False,False,False,No Activity
23152,Tamil Nadu,Dharmapuri,635109,True,True,True,Complete
23153,Tamil Nadu,Dharmapuri,635110,False,True,True,Unclear
23154,Tamil Nadu,Dharmapuri,635111,True,True,True,Complete
23155,Tamil Nadu,Dharmapuri,635112,True,False,True,Unclear
23156,Tamil Nadu,Dharmapuri,635113,False,False,True,Unclear
23157,Tamil Nadu,Dharmapuri,635114,False,False,False,No Activity
23158,Tamil Nadu,Dharmapuri,635115,False,True,True,Unclear
23159,Tamil Nadu,Dharmapuri,635116,True,True,True,Complete
23160,Tamil Nadu,Dharmapuri,635117,False,True,False,Only Demographic
23161,Tamil Nadu,Dharmapuri,635118,False,False,True,Unclear
23162,Tamil Nadu,Dharmapuri,635119,False,False,False,No Activity
23163,Tamil Nadu,Dharmapuri,635120,False,False,True,Unclear
23164,Tamil Nadu,Dharmapuri,635121,False,False,False,No Activity
23165,Tamil Nadu,Dharmapuri,635122,False,False,True,Unclear
23166,Tamil Nadu,Dharmapuri,635123,True,True,True,Complete
23167,Tamil Nadu,Dharmapuri,635126,False,True,True,Unclear
23168,Tamil Nadu,Dharmapuri,635201,True,True,True,Complete
23169,Tamil Nadu,Dharmapuri,635202,True,True,True,Complete
23170,Tamil Nadu,Dharmapuri,635203,False,False,True,Unclear
23171,Tamil Nadu,Dharmapuri,635204,False,False,True,Unclear
23172,Tamil Nadu,Dharmapuri,635205,True,True,True,Complete
23173,Tamil Nadu,Dharmapuri,635206,False,True,False,Only Demographic
23174,Tamil Nadu,Dharmapuri,635207,False,True,True,Unclear
23175,Tamil Nadu,Dharmapuri,635301,True,True,True,Complete
23176,Tamil Nadu,Dharmapuri,635302,True,True,True,Complete
23177,Tamil Nadu,Dharmapuri,635303,True,True,True,Complete
23178,Tamil Nadu,Dharmapuri,635304,False,False,False,No Activity
23179,Tamil Nadu,Dharmapuri,635305,True,True,True,Complete
23180,Tamil Nadu,Dharmapuri,635306,False,True,True,Unclear
23181,Tamil Nadu,Dharmapuri,635307,False,False,True,Unclear
23182,Tamil Nadu,Dharmapuri,636352,True,True,True,Complete
23183,Tamil Nadu,Dharmapuri,636701,True,True,True,Complete
23184,Tamil Nadu,Dharmapuri,636704,True,True,True,Complete
23185,Tamil Nadu,Dharmapuri,636705,True,True,True,Complete
23186,Tamil Nadu,Dharmapuri,636803,True,True,True,Complete
23187,Tamil Nadu,Dharmapuri,636804,True,True,True,Complete
23188,Tamil Nadu,Dharmapuri,636805,True,True,True,Complete
23189,Tamil Nadu,Dharmapuri,636806,True,True,True,Complete
23190,Tamil Nadu,Dharmapuri,636807,True,True,True,Complete
23191,Tamil Nadu,Dharmapuri,636808,True,True,True,Complete
23192,Tamil Nadu,Dharmapuri,636809,True,True,True,Complete
23193,Tamil Nadu,Dharmapuri,636810,True,True,True,Complete
23194,Tamil Nadu,Dharmapuri,636811,True,True,True,Complete
23195,Tamil Nadu,Dharmapuri,636812,True,True,True,Complete
23196,Tamil Nadu,Dharmapuri,636813,True,True,True,Complete
23197,Tamil Nadu,Dharmapuri,636902,True,True,True,Complete
23198,Tamil Nadu,Dharmapuri,636903,True,True,True,Complete
23199,Tamil Nadu,Dharmapuri,636904,True,True,True,Complete
23200,Tamil Nadu,Dharmapuri,636905,True,True,True,Complete
23201,Tamil Nadu,Dharmapuri,636906,True,True,True,Complete
23202,Tamil Nadu,Dindigul,624001,True,True,True,Complete
23203,Tamil Nadu,Dindigul,624002,True,True,True,Complete
23204,Tamil Nadu,Dindigul,624003,True,True,True,Complete
23205,Tamil Nadu,Dindigul,624004,True,True,True,Complete
23206,Tamil Nadu,Dindigul,624005,True,True,True,Complete
23207,Tamil Nadu,Dindigul,624101,True,True,True,Complete
23208,Tamil Nadu,Dindigul,624103,True,True,True,Complete
23209,Tamil Nadu,Dindigul,624201,True,True,True,Complete
23210,Tamil Nadu,Dindigul,624202,True,True,True,Complete
23211,Tamil Nadu,Dindigul,624204,True,True,True,Complete
23212,Tamil Nadu,Dindigul,624206,True,True,True,Complete
23213,Tamil Nadu,Dindigul,624208,True,True,True,Complete
23214,Tamil Nadu,Dindigul,624210,True,True,True,Complete
23215,Tamil Nadu,Dindigul,624211,True,True,True,Complete
23216,Tamil Nadu,Dindigul,624212,True,True,True,Complete
23217,Tamil Nadu,Dindigul,624215,True,True,True,Complete
23218,Tamil Nadu,Dindigul,624216,True,True,True,Complete
23219,Tamil Nadu,Dindigul,624219,True,True,True,Complete
23220,Tamil Nadu,Dindigul,624220,True,True,True,Complete
23221,Tamil Nadu,Dindigul,624301,True,True,True,Complete
23222,Tamil Nadu,Dindigul,624302,True,True,True,Complete
23223,Tamil Nadu,Dindigul,624303,True,True,True,Complete
23224,Tamil Nadu,Dindigul,624304,True,True,True,Complete
23225,Tamil Nadu,Dindigul,624306,True,True,True,Complete
23226,Tamil Nadu,Dindigul,624307,True,True,True,Complete
23227,Tamil Nadu,Dindigul,624308,True,True,True,Complete
23228,Tamil Nadu,Dindigul,624401,True,True,True,Complete
23229,Tamil Nadu,Dindigul,624402,True,True,True,Complete
23230,Tamil Nadu,Dindigul,624403,True,True,True,Complete
23231,Tamil Nadu,Dindigul,624601,True,True,True,Complete
23232,Tamil Nadu,Dindigul,624610,True,True,True,Complete
23233,Tamil Nadu,Dindigul,624612,True,True,True,Complete
23234,Tamil Nadu,Dindigul,624613,True,True,True,Complete
23235,Tamil Nadu,Dindigul,624614,True,True,True,Complete
23236,Tamil Nadu,Dindigul,624615,True,True,True,Complete
23237,Tamil Nadu,Dindigul,624616,True,True,True,Complete
23238,Tamil Nadu,Dindigul,624617,True,True,True,Complete
23239,Tamil Nadu,Dindigul,624618,True,True,True,Complete
23240,Tamil Nadu,Dindigul,624619,True,True,True,Complete
23241,Tamil Nadu,Dindigul,624620,True,True,True,Complete
23242,Tamil Nadu,Dindigul,624621,True,True,True,Complete
23243,Tamil Nadu,Dindigul,624622,True,True,True,Complete
23244,Tamil Nadu,Dindigul,624701,True,True,True,Complete
23245,Tamil Nadu,Dindigul,624702,True,True,True,Complete
23246,Tamil Nadu,Dindigul,624703,True,True,True,Complete
23247,Tamil Nadu,Dindigul,624704,True,True,True,Complete
23248,Tamil Nadu,Dindigul,624705,True,True,True,Complete
23249,Tamil Nadu,Dindigul,624706,True,True,True,Complete
23250,Tamil Nadu,Dindigul,624707,True,True,True,Complete
23251,Tamil Nadu,Dindigul,624708,True,True,True,Complete
23252,Tamil Nadu,Dindigul,624709,True,True,True,Complete
23253,Tamil Nadu,Dindigul,624710,True,True,True,Complete
23254,Tamil Nadu,Dindigul,624711,True,True,True,Complete
23255,Tamil Nadu,Dindigul,624712,True,True,True,Complete
23256,Tamil Nadu,Dindigul,624801,True,True,True,Complete
23257,Tamil Nadu,Dindigul,624802,True,True,True,Complete
23258,Tamil Nadu,Dindigul,639203,False,False,True,Unclear
23259,Tamil Nadu,Dindigul,642113,True,True,True,Complete
23260,Tamil Nadu,Erode,638001,True,True,True,Complete
23261,Tamil Nadu,Erode,638002,True,True,True,Complete
23262,Tamil Nadu,Erode,638003,True,True,True,Complete
23263,Tamil Nadu,Erode,638004,True,True,True,Complete
23264,Tamil Nadu,Erode,638005,True,True,True,Complete
23265,Tamil Nadu,Erode,638009,True,True,True,Complete
23266,Tamil Nadu,Erode,638010,False,False,False,No Activity
23267,Tamil Nadu,Erode,638011,True,True,True,Complete
23268,Tamil Nadu,Erode,638012,True,True,True,Complete
23269,Tamil Nadu,Erode,638051,True,True,True,Complete
23270,Tamil Nadu,Erode,638052,True,True,True,Complete
23271,Tamil Nadu,Erode,638053,False,True,True,Unclear
23272,Tamil Nadu,Erode,638054,True,True,True,Complete
23273,Tamil Nadu,Erode,638055,True,True,True,Complete
23274,Tamil Nadu,Erode,638056,True,True,True,Complete
23275,Tamil Nadu,Erode,638057,True,True,True,Complete
23276,Tamil Nadu,Erode,638101,True,True,True,Complete
23277,Tamil Nadu,Erode,638102,True,True,True,Complete
23278,Tamil Nadu,Erode,638103,True,True,True,Complete
23279,Tamil Nadu,Erode,638104,True,True,True,Complete
23280,Tamil Nadu,Erode,638105,True,True,True,Complete
23281,Tamil Nadu,Erode,638106,False,True,False,Only Demographic
23282,Tamil Nadu,Erode,638107,True,True,True,Complete
23283,Tamil Nadu,Erode,638108,True,True,True,Complete
23284,Tamil Nadu,Erode,638109,True,True,True,Complete
23285,Tamil Nadu,Erode,638110,True,True,True,Complete
23286,Tamil Nadu,Erode,638111,False,True,True,Unclear
23287,Tamil Nadu,Erode,638112,True,True,True,Complete
23288,Tamil Nadu,Erode,638115,True,True,True,Complete
23289,Tamil Nadu,Erode,638116,True,True,True,Complete
23290,Tamil Nadu,Erode,638151,True,True,True,Complete
23291,Tamil Nadu,Erode,638152,True,True,True,Complete
23292,Tamil Nadu,Erode,638153,False,True,True,Unclear
23293,Tamil Nadu,Erode,638154,True,True,True,Complete
23294,Tamil Nadu,Erode,638301,True,True,True,Complete
23295,Tamil Nadu,Erode,638311,True,True,True,Complete
23296,Tamil Nadu,Erode,638312,True,True,True,Complete
23297,Tamil Nadu,Erode,638313,True,True,True,Complete
23298,Tamil Nadu,Erode,638314,True,True,True,Complete
23299,Tamil Nadu,Erode,638315,True,True,True,Complete
23300,Tamil Nadu,Erode,638316,True,True,True,Complete
23301,Tamil Nadu,Erode,638401,True,True,True,Complete
23302,Tamil Nadu,Erode,638402,True,True,True,Complete
23303,Tamil Nadu,Erode,638451,True,True,True,Complete
23304,Tamil Nadu,Erode,638452,True,True,True,Complete
23305,Tamil Nadu,Erode,638453,True,True,True,Complete
23306,Tamil Nadu,Erode,638454,True,True,True,Complete
23307,Tamil Nadu,Erode,638455,True,True,True,Complete
23308,Tamil Nadu,Erode,638456,True,True,True,Complete
23309,Tamil Nadu,Erode,638457,True,True,True,Complete
23310,Tamil Nadu,Erode,638458,True,True,True,Complete
23311,Tamil Nadu,Erode,638459,True,True,True,Complete
23312,Tamil Nadu,Erode,638460,True,True,True,Complete
23313,Tamil Nadu,Erode,638461,True,True,True,Complete
23314,Tamil Nadu,Erode,638462,True,True,True,Complete
23315,Tamil Nadu,Erode,638476,True,True,True,Complete
23316,Tamil Nadu,Erode,638501,True,True,True,Complete
23317,Tamil Nadu,Erode,638502,True,True,True,Complete
23318,Tamil Nadu,Erode,638503,True,True,True,Complete
23319,Tamil Nadu,Erode,638504,True,True,True,Complete
23320,Tamil Nadu,Erode,638505,True,True,True,Complete
23321,Tamil Nadu,Erode,638506,True,True,True,Complete
23322,Tamil Nadu,Erode,638656,False,False,False,No Activity
23323,Tamil Nadu,Erode,638672,False,False,False,No Activity
23324,Tamil Nadu,Erode,638701,False,False,False,No Activity
23325,Tamil Nadu,Erode,638703,False,False,False,No Activity
23326,Tamil Nadu,Erode,638706,False,False,False,No Activity
23327,Tamil Nadu,Erode,638751,True,True,True,Complete
23328,Tamil Nadu,Erode,638752,False,True,True,Unclear
23329,Tamil Nadu,Erode,638812,False,False,True,Unclear
23330,Tamil Nadu,Erode,641302,True,True,True,Complete
23331,Tamil Nadu,Erode,641607,False,False,True,Unclear
23332,Tamil Nadu,Kallakurichi,605102,False,False,True,Unclear
23333,Tamil Nadu,Kallakurichi,605103,False,False,True,Unclear
23334,Tamil Nadu,Kallakurichi,605201,False,True,False,Only Demographic
23335,Tamil Nadu,Kallakurichi,605202,False,False,True,Unclear
23336,Tamil Nadu,Kallakurichi,605203,False,False,True,Unclear
23337,Tamil Nadu,Kallakurichi,605401,False,False,True,Unclear
23338,Tamil Nadu,Kallakurichi,605402,False,False,True,Unclear
23339,Tamil Nadu,Kallakurichi,605501,False,True,False,Only Demographic
23340,Tamil Nadu,Kallakurichi,605502,False,False,True,Unclear
23341,Tamil Nadu,Kallakurichi,605601,False,False,False,No Activity
23342,Tamil Nadu,Kallakurichi,605701,False,True,True,Unclear
23343,Tamil Nadu,Kallakurichi,605702,True,True,True,Complete
23344,Tamil Nadu,Kallakurichi,605751,True,True,True,Complete
23345,Tamil Nadu,Kallakurichi,605752,False,False,False,No Activity
23346,Tamil Nadu,Kallakurichi,605754,True,True,True,Complete
23347,Tamil Nadu,Kallakurichi,605755,True,False,True,Unclear
23348,Tamil Nadu,Kallakurichi,605756,True,True,True,Complete
23349,Tamil Nadu,Kallakurichi,605757,True,True,True,Complete
23350,Tamil Nadu,Kallakurichi,605758,False,False,True,Unclear
23351,Tamil Nadu,Kallakurichi,605759,True,True,True,Complete
23352,Tamil Nadu,Kallakurichi,605766,True,True,True,Complete
23353,Tamil Nadu,Kallakurichi,605801,True,True,True,Complete
23354,Tamil Nadu,Kallakurichi,605802,True,True,True,Complete
23355,Tamil Nadu,Kallakurichi,605803,True,True,True,Complete
23356,Tamil Nadu,Kallakurichi,606102,True,True,True,Complete
23357,Tamil Nadu,Kallakurichi,606104,False,True,True,Unclear
23358,Tamil Nadu,Kallakurichi,606107,True,True,True,Complete
23359,Tamil Nadu,Kallakurichi,606115,True,True,True,Complete
23360,Tamil Nadu,Kallakurichi,606201,True,True,True,Complete
23361,Tamil Nadu,Kallakurichi,606202,True,True,True,Complete
23362,Tamil Nadu,Kallakurichi,606203,True,True,True,Complete
23363,Tamil Nadu,Kallakurichi,606204,True,True,True,Complete
23364,Tamil Nadu,Kallakurichi,606205,True,True,True,Complete
23365,Tamil Nadu,Kallakurichi,606206,True,True,True,Complete
23366,Tamil Nadu,Kallakurichi,606207,True,True,True,Complete
23367,Tamil Nadu,Kallakurichi,606208,True,True,True,Complete
23368,Tamil Nadu,Kallakurichi,606209,True,True,True,Complete
23369,Tamil Nadu,Kallakurichi,606213,True,True,True,Complete
23370,Tamil Nadu,Kallakurichi,606301,False,True,True,Unclear
23371,Tamil Nadu,Kallakurichi,606305,True,True,True,Complete
23372,Tamil Nadu,Kallakurichi,606401,True,True,True,Complete
23373,Tamil Nadu,Kallakurichi,606402,True,True,True,Complete
23374,Tamil Nadu,Kallakurichi,607101,False,False,True,Unclear
23375,Tamil Nadu,Kallakurichi,607104,False,True,False,Only Demographic
23376,Tamil Nadu,Kallakurichi,607107,False,True,True,Unclear
23377,Tamil Nadu,Kallakurichi,607201,True,True,True,Complete
23378,Tamil Nadu,Kallakurichi,607202,True,True,True,Complete
23379,Tamil Nadu,Kallakurichi,607203,False,False,True,Unclear
23380,Tamil Nadu,Kallakurichi,607204,True,True,True,Complete
23381,Tamil Nadu,Kallakurichi,607209,False,False,True,Unclear
23382,Tamil Nadu,Kallakurichi,607805,False,False,True,Unclear
23383,Tamil Nadu,Kancheepuram,600016,True,True,True,Complete
23384,Tamil Nadu,Kancheepuram,600027,True,True,True,Complete
23385,Tamil Nadu,Kancheepuram,600041,True,True,True,Complete
23386,Tamil Nadu,Kancheepuram,600043,True,True,True,Complete
23387,Tamil Nadu,Kancheepuram,600044,True,True,True,Complete
23388,Tamil Nadu,Kancheepuram,600045,True,True,True,Complete
23389,Tamil Nadu,Kancheepuram,600046,True,False,True,Unclear
23390,Tamil Nadu,Kancheepuram,600047,True,True,True,Complete
23391,Tamil Nadu,Kancheepuram,600048,True,True,True,Complete
23392,Tamil Nadu,Kancheepuram,600056,True,True,True,Complete
23393,Tamil Nadu,Kancheepuram,600059,True,True,True,Complete
23394,Tamil Nadu,Kancheepuram,600061,True,True,True,Complete
23395,Tamil Nadu,Kancheepuram,600063,True,True,True,Complete
23396,Tamil Nadu,Kancheepuram,600064,True,True,True,Complete
23397,Tamil Nadu,Kancheepuram,600069,True,True,True,Complete
23398,Tamil Nadu,Kancheepuram,600070,True,True,True,Complete
23399,Tamil Nadu,Kancheepuram,600073,True,True,True,Complete
23400,Tamil Nadu,Kancheepuram,600074,True,True,True,Complete
23401,Tamil Nadu,Kancheepuram,600075,True,True,True,Complete
23402,Tamil Nadu,Kancheepuram,600088,True,True,True,Complete
23403,Tamil Nadu,Kancheepuram,600089,True,True,True,Complete
23404,Tamil Nadu,Kancheepuram,600091,True,True,True,Complete
23405,Tamil Nadu,Kancheepuram,600096,True,True,True,Complete
23406,Tamil Nadu,Kancheepuram,600097,True,True,True,Complete
23407,Tamil Nadu,Kancheepuram,600100,True,True,True,Complete
23408,Tamil Nadu,Kancheepuram,600114,True,True,True,Complete
23409,Tamil Nadu,Kancheepuram,600115,True,True,True,Complete
23410,Tamil Nadu,Kancheepuram,600116,True,True,True,Complete
23411,Tamil Nadu,Kancheepuram,600117,True,True,True,Complete
23412,Tamil Nadu,Kancheepuram,600119,True,True,True,Complete
23413,Tamil Nadu,Kancheepuram,600122,True,True,True,Complete
23414,Tamil Nadu,Kancheepuram,600123,True,True,True,Complete
23415,Tamil Nadu,Kancheepuram,600125,True,True,True,Complete
23416,Tamil Nadu,Kancheepuram,600126,True,True,True,Complete
23417,Tamil Nadu,Kancheepuram,600127,True,True,True,Complete
23418,Tamil Nadu,Kancheepuram,600128,True,True,True,Complete
23419,Tamil Nadu,Kancheepuram,600129,True,True,True,Complete
23420,Tamil Nadu,Kancheepuram,600130,True,True,True,Complete
23421,Tamil Nadu,Kancheepuram,600131,True,True,True,Complete
23422,Tamil Nadu,Kancheepuram,600132,True,True,True,Complete
23423,Tamil Nadu,Kancheepuram,601102,True,True,True,Complete
23424,Tamil Nadu,Kancheepuram,601301,True,True,True,Complete
23425,Tamil Nadu,Kancheepuram,602002,False,True,True,Unclear
23426,Tamil Nadu,Kancheepuram,602105,True,True,True,Complete
23427,Tamil Nadu,Kancheepuram,602106,True,True,True,Complete
23428,Tamil Nadu,Kancheepuram,602108,True,True,True,Complete
23429,Tamil Nadu,Kancheepuram,602109,True,True,True,Complete
23430,Tamil Nadu,Kancheepuram,602117,True,True,True,Complete
23431,Tamil Nadu,Kancheepuram,603001,True,True,True,Complete
23432,Tamil Nadu,Kancheepuram,603002,True,True,True,Complete
23433,Tamil Nadu,Kancheepuram,603101,True,True,True,Complete
23434,Tamil Nadu,Kancheepuram,603102,True,True,True,Complete
23435,Tamil Nadu,Kancheepuram,603103,True,True,True,Complete
23436,Tamil Nadu,Kancheepuram,603104,True,True,True,Complete
23437,Tamil Nadu,Kancheepuram,603105,True,True,True,Complete
23438,Tamil Nadu,Kancheepuram,603106,True,True,True,Complete
23439,Tamil Nadu,Kancheepuram,603107,True,True,True,Complete
23440,Tamil Nadu,Kancheepuram,603108,True,True,True,Complete
23441,Tamil Nadu,Kancheepuram,603109,True,True,True,Complete
23442,Tamil Nadu,Kancheepuram,603110,True,True,True,Complete
23443,Tamil Nadu,Kancheepuram,603111,True,True,True,Complete
23444,Tamil Nadu,Kancheepuram,603112,True,True,True,Complete
23445,Tamil Nadu,Kancheepuram,603127,True,True,True,Complete
23446,Tamil Nadu,Kancheepuram,603201,True,True,True,Complete
23447,Tamil Nadu,Kancheepuram,603202,True,True,True,Complete
23448,Tamil Nadu,Kancheepuram,603203,True,True,True,Complete
23449,Tamil Nadu,Kancheepuram,603204,True,True,True,Complete
23450,Tamil Nadu,Kancheepuram,603209,True,True,True,Complete
23451,Tamil Nadu,Kancheepuram,603210,True,True,True,Complete
23452,Tamil Nadu,Kancheepuram,603211,True,True,True,Complete
23453,Tamil Nadu,Kancheepuram,603301,True,True,True,Complete
23454,Tamil Nadu,Kancheepuram,603302,True,True,True,Complete
23455,Tamil Nadu,Kancheepuram,603303,True,True,True,Complete
23456,Tamil Nadu,Kancheepuram,603304,True,True,True,Complete
23457,Tamil Nadu,Kancheepuram,603305,True,True,True,Complete
23458,Tamil Nadu,Kancheepuram,603306,True,True,True,Complete
23459,Tamil Nadu,Kancheepuram,603307,True,True,True,Complete
23460,Tamil Nadu,Kancheepuram,603308,True,True,True,Complete
23461,Tamil Nadu,Kancheepuram,603309,True,True,True,Complete
23462,Tamil Nadu,Kancheepuram,603310,True,True,True,Complete
23463,Tamil Nadu,Kancheepuram,603311,True,True,True,Complete
23464,Tamil Nadu,Kancheepuram,603312,True,True,True,Complete
23465,Tamil Nadu,Kancheepuram,603313,True,True,True,Complete
23466,Tamil Nadu,Kancheepuram,603314,True,True,True,Complete
23467,Tamil Nadu,Kancheepuram,603319,True,True,True,Complete
23468,Tamil Nadu,Kancheepuram,603401,True,True,True,Complete
23469,Tamil Nadu,Kancheepuram,603402,True,True,True,Complete
23470,Tamil Nadu,Kancheepuram,603403,True,True,True,Complete
23471,Tamil Nadu,Kancheepuram,603404,False,True,True,Unclear
23472,Tamil Nadu,Kancheepuram,603405,True,True,True,Complete
23473,Tamil Nadu,Kancheepuram,603406,True,True,True,Complete
23474,Tamil Nadu,Kancheepuram,604406,False,True,True,Unclear
23475,Tamil Nadu,Kancheepuram,604408,False,True,False,Only Demographic
23476,Tamil Nadu,Kancheepuram,631202,False,False,False,No Activity
23477,Tamil Nadu,Kancheepuram,631205,True,False,True,Unclear
23478,Tamil Nadu,Kancheepuram,631501,True,True,True,Complete
23479,Tamil Nadu,Kancheepuram,631502,True,True,True,Complete
23480,Tamil Nadu,Kancheepuram,631551,True,True,True,Complete
23481,Tamil Nadu,Kancheepuram,631552,True,True,True,Complete
23482,Tamil Nadu,Kancheepuram,631553,True,True,True,Complete
23483,Tamil Nadu,Kancheepuram,631561,True,True,True,Complete
23484,Tamil Nadu,Kancheepuram,631601,True,True,True,Complete
23485,Tamil Nadu,Kancheepuram,631603,True,True,True,Complete
23486,Tamil Nadu,Kancheepuram,631604,True,True,True,Complete
23487,Tamil Nadu,Kancheepuram,631605,True,True,True,Complete
23488,Tamil Nadu,Kancheepuram,631606,True,True,True,Complete
23489,Tamil Nadu,Kanchipuram,600069,True,False,False,Only Enrolment
23490,Tamil Nadu,Kanchipuram,600073,True,False,False,Only Enrolment
23491,Tamil Nadu,Kanchipuram,600088,False,False,False,No Activity
23492,Tamil Nadu,Kanchipuram,600091,False,False,False,No Activity
23493,Tamil Nadu,Kanchipuram,600096,False,False,False,No Activity
23494,Tamil Nadu,Kanchipuram,600116,False,False,True,Unclear
23495,Tamil Nadu,Kanchipuram,600117,False,False,False,No Activity
23496,Tamil Nadu,Kanchipuram,603109,False,False,False,No Activity
23497,Tamil Nadu,Kanchipuram,603127,False,False,False,No Activity
23498,Tamil Nadu,Kanchipuram,603306,False,False,False,No Activity
23499,Tamil Nadu,Kanchipuram,631501,False,False,False,No Activity
23500,Tamil Nadu,Kanchipuram,631502,True,False,False,Only Enrolment
23501,Tamil Nadu,Kanniyakumari,629001,True,True,True,Complete
23502,Tamil Nadu,Kanniyakumari,629002,True,True,True,Complete
23503,Tamil Nadu,Kanniyakumari,629003,True,True,True,Complete
23504,Tamil Nadu,Kanniyakumari,629004,True,True,True,Complete
23505,Tamil Nadu,Kanniyakumari,629101,True,True,True,Complete
23506,Tamil Nadu,Kanniyakumari,629102,False,True,True,Unclear
23507,Tamil Nadu,Kanniyakumari,629151,True,True,True,Complete
23508,Tamil Nadu,Kanniyakumari,629152,True,True,True,Complete
23509,Tamil Nadu,Kanniyakumari,629153,True,True,True,Complete
23510,Tamil Nadu,Kanniyakumari,629154,True,True,True,Complete
23511,Tamil Nadu,Kanniyakumari,629155,True,True,True,Complete
23512,Tamil Nadu,Kanniyakumari,629156,False,True,True,Unclear
23513,Tamil Nadu,Kanniyakumari,629157,True,True,True,Complete
23514,Tamil Nadu,Kanniyakumari,629158,True,True,True,Complete
23515,Tamil Nadu,Kanniyakumari,629159,True,True,True,Complete
23516,Tamil Nadu,Kanniyakumari,629160,True,True,True,Complete
23517,Tamil Nadu,Kanniyakumari,629161,True,True,True,Complete
23518,Tamil Nadu,Kanniyakumari,629162,False,True,True,Unclear
23519,Tamil Nadu,Kanniyakumari,629163,True,True,True,Complete
23520,Tamil Nadu,Kanniyakumari,629164,False,True,True,Unclear
